date,state,fips,cases,deaths
2022-05-06,Iowa,19,765490,9533
2022-05-06,Kansas,20,778898,8691
2022-05-06,Kentucky,21,1340350,15572
2022-05-06,Louisiana,22,1240538,17276
2022-05-06,Maine,23,249728,2316
2022-05-06,Maryland,24,1040041,14486
2022-05-06,Massachusetts,25,1779829,20334
2022-05-06,Michigan,26,2444891,36064
2022-05-06,Minnesota,27,1464235,12805
2022-05-06,Mississippi,28,798721,12454
2022-05-06,Missouri,29,1446083,20555
2022-05-06,Montana,30,274835,3378
2022-05-06,Nebraska,31,480805,4216
2022-05-06,Nevada,32,721551,10786
2022-05-06,New Hampshire,33,313288,2487
2022-05-06,New Jersey,34,2281655,33482
2022-05-06,New Mexico,35,523940,7564
2022-05-06,New York,36,5202698,67786
2022-05-06,North Carolina,37,2675505,24587
2022-05-06,North Dakota,38,241739,2315
2022-05-06,Northern Mariana Islands,69,11281,34
2022-05-06,Ohio,39,2708071,38495
2022-05-06,Oklahoma,40,1042136,14346
2022-05-06,Oregon,41,729413,7528
2022-05-06,Pennsylvania,42,2829027,44733
2022-05-06,Puerto Rico,72,596044,4227
2022-05-06,Rhode Island,44,375897,3544
2022-05-06,South Carolina,45,1477345,17847
2022-05-06,South Dakota,46,238185,2915
2022-05-06,Tennessee,47,1985211,25934
2022-05-06,Texas,48,6768665,88363
2022-05-06,Utah,49,935708,4760
2022-05-06,Vermont,50,126099,642
2022-05-06,Virgin Islands,78,17167,113
2022-05-06,Virginia,51,1715478,20280
2022-05-06,Washington,53,1511049,12771
2022-05-06,West Virginia,54,502930,6880
2022-05-06,Wisconsin,55,1623093,14464
2022-05-06,Wyoming,56,156745,1814
2022-05-07,Alabama,01,1302397,19601
2022-05-07,Alaska,02,252847,1213
2022-05-07,American Samoa,60,5812,27
2022-05-07,Arizona,04,2025435,30189
2022-05-07,Arkansas,05,837030,11407
2022-05-07,California,06,9289709,90704
2022-05-07,Colorado,08,1396996,12694
2022-05-07,Connecticut,09,766172,10874
2022-05-07,Delaware,10,264376,2928
2022-05-07,District of Columbia,11,141943,1340
2022-05-07,Florida,12,5964125,74085
2022-05-07,Georgia,13,2452012,36498
2022-05-07,Guam,66,49292,356
2022-05-07,Hawaii,15,246110,1425
2022-05-07,Idaho,16,446956,4931
2022-05-07,Illinois,17,3174977,37956
2022-05-07,Indiana,18,1707085,23614
2022-05-07,Iowa,19,766593,9533
2022-05-07,Kansas,20,778898,8691
2022-05-07,Kentucky,21,1340525,15572
2022-05-07,Louisiana,22,1240538,17276
2022-05-07,Maine,23,250689,2325
2022-05-07,Maryland,24,1040041,14486
2022-05-07,Massachusetts,25,1779829,20334
2022-05-07,Michigan,26,2444891,36064
2022-05-07,Minnesota,27,1464235,12805
2022-05-07,Mississippi,28,798721,12454
2022-05-07,Missouri,29,1446083,20555
2022-05-07,Montana,30,274835,3378
2022-05-07,Nebraska,31,480805,4216
2022-05-07,Nevada,32,722133,10787
2022-05-07,New Hampshire,33,313288,2487
2022-05-07,New Jersey,34,2285641,33488
2022-05-07,New Mexico,35,523940,7564
2022-05-07,New York,36,5209140,67797
2022-05-07,North Carolina,37,2675505,24587
2022-05-07,North Dakota,38,241739,2315
2022-05-07,Northern Mariana Islands,69,11281,34
2022-05-07,Ohio,39,2708071,38495
2022-05-07,Oklahoma,40,1042637,14346
2022-05-07,Oregon,41,729413,7528
2022-05-07,Pennsylvania,42,2829027,44733
2022-05-07,Puerto Rico,72,601637,4231
2022-05-07,Rhode Island,44,375897,3544
2022-05-07,South Carolina,45,1477345,17847
2022-05-07,South Dakota,46,238185,2915
2022-05-07,Tennessee,47,1986036,25936
2022-05-07,Texas,48,6771391,88375
2022-05-07,Utah,49,935708,4760
2022-05-07,Vermont,50,126099,642
2022-05-07,Virgin Islands,78,17167,113
2022-05-07,Virginia,51,1715478,20280
2022-05-07,Washington,53,1511049,12771
2022-05-07,West Virginia,54,502930,6880
2022-05-07,Wisconsin,55,1623093,14464
2022-05-07,Wyoming,56,156745,1814
2022-05-08,Alabama,01,1302397,19601
2022-05-08,Alaska,02,252847,1213
2022-05-08,American Samoa,60,5812,27
2022-05-08,Arizona,04,2025435,30189
2022-05-08,Arkansas,05,837154,11408
2022-05-08,California,06,9289709,90706
2022-05-08,Colorado,08,1396996,12694
2022-05-08,Connecticut,09,766172,10874
2022-05-08,Delaware,10,264376,2928
2022-05-08,District of Columbia,11,141943,1340
2022-05-08,Florida,12,5964125,74085
2022-05-08,Georgia,13,2452012,36498
2022-05-08,Guam,66,49292,356
2022-05-08,Hawaii,15,246110,1425
2022-05-08,Idaho,16,446956,4931
2022-05-08,Illinois,17,3174977,37956
2022-05-08,Indiana,18,1707085,23614
2022-05-08,Iowa,19,766593,9533
2022-05-08,Kansas,20,778898,8691
2022-05-08,Kentucky,21,1340691,15572
2022-05-08,Louisiana,22,1240538,17276
2022-05-08,Maine,23,250689,2325
2022-05-08,Maryland,24,1040041,14486
2022-05-08,Massachusetts,25,1779829,20334
2022-05-08,Michigan,26,2444891,36064
2022-05-08,Minnesota,27,1464235,12805
2022-05-08,Mississippi,28,798721,12454
2022-05-08,Missouri,29,1446083,20555
2022-05-08,Montana,30,274835,3378
2022-05-08,Nebraska,31,480805,4216
2022-05-08,Nevada,32,722133,10787
2022-05-08,New Hampshire,33,313288,2487
2022-05-08,New Jersey,34,2288950,33489
2022-05-08,New Mexico,35,523940,7558
2022-05-08,New York,36,5215540,67816
2022-05-08,North Carolina,37,2675505,24587
2022-05-08,North Dakota,38,241739,2315
2022-05-08,Northern Mariana Islands,69,11281,34
2022-05-08,Ohio,39,2708071,38495
2022-05-08,Oklahoma,40,1042637,14346
2022-05-08,Oregon,41,729413,7528
2022-05-08,Pennsylvania,42,2829027,44733
2022-05-08,Puerto Rico,72,601665,4232
2022-05-08,Rhode Island,44,375897,3544
2022-05-08,South Carolina,45,1477345,17847
2022-05-08,South Dakota,46,238185,2915
2022-05-08,Tennessee,47,1986036,25936
2022-05-08,Texas,48,6773157,88376
2022-05-08,Utah,49,935708,4760
2022-05-08,Vermont,50,126099,642
2022-05-08,Virgin Islands,78,17167,113
2022-05-08,Virginia,51,1715478,20280
